0	government official	0.1095890410958904
0	opportunist group	0.0684931506849315
0	group	0.0547945205479452
0	threat	0.0547945205479452
0	job category	0.0410958904109589
0	outright criminal	0.0410958904109589
0	name	0.0273972602739726
0	class	0.0273972602739726
0	intermediary	0.0273972602739726
0	economic interest	0.0273972602739726
0	sobriquet	0.0273972602739726
0	court anti social element	0.0273972602739726
0	non force user	0.0273972602739726
0	prohibition official	0.0273972602739726
0	non force sensitive character	0.0273972602739726
1	area	0.03645083932853717
1	feature	0.02446043165467626
1	place	0.019664268585131893
1	situation	0.012470023980815348
1	environment	0.011990407673860911
1	label	0.011510791366906475
1	location	0.010551558752997603
1	habitat	0.009112709832134292
1	ecn	0.009112709832134292
1	element	0.008633093525179856
1	ecosystem	0.008633093525179856
1	marking	0.008633093525179856
1	remote area	0.00815347721822542
1	isolated setting	0.00815347721822542
1	film	0.007673860911270983
2	pub	0.14285714285714285
2	old school pop punkers	0.14285714285714285
2	law	0.14285714285714285
2	operetta	0.09523809523809523
2	south facing site	0.09523809523809523
2	character	0.047619047619047616
2	restaurant	0.047619047619047616
2	mini game	0.047619047619047616
2	class character	0.047619047619047616
2	ministry subsidiary	0.047619047619047616
2	old-school pop-punkers	0.047619047619047616
2	south-facing site	0.047619047619047616
2	holiday park	0.047619047619047616
3	vehicle	0.059212231147965796
3	item	0.048717284270536405
3	recreational vehicle	0.0344648872764965
3	equipment	0.02461777662606893
3	engineer designed project	0.01956465405545478
3	asset	0.016584607411246437
3	unpractical symbol	0.014252396994039906
3	object	0.01347499352163773
3	product	0.011013215859030838
3	large item	0.009847110650427572
3	symbol	0.009199274423425758
3	large motor	0.00881057268722467
3	application	0.008292303705623219
3	motorized vehicle	0.007255765742420316
3	trailer	0.006607929515418502
4	activity	0.10095238095238095
4	program	0.05650793650793651
4	event	0.05396825396825397
4	resource	0.01650793650793651
4	facility	0.011428571428571429
4	community setting	0.010158730158730159
4	place	0.009523809523809525
4	dwelling	0.009523809523809525
4	girl scout ceremony	0.009523809523809525
4	group	0.008888888888888889
4	recreational duty	0.008253968253968255
4	charge	0.007619047619047619
4	personal administrative service cost	0.007619047619047619
4	round activity	0.006984126984126984
4	anger management activity	0.006984126984126984
5	theme	0.07557354925775979
5	area	0.05668016194331984
5	location	0.03913630229419703
5	environment	0.02699055330634278
5	great feature	0.020242914979757085
5	book	0.018893387314439947
5	music	0.018893387314439947
5	genre	0.016194331983805668
5	biome	0.016194331983805668
5	successful film	0.016194331983805668
5	heavily wooded area	0.016194331983805668
5	garden	0.01349527665317139
5	place	0.012145748987854251
5	climate	0.010796221322537112
5	natural environment	0.010796221322537112
6	natural resource	0.07366805525104143
6	ecosystem	0.058210918658189
6	resource	0.03628590221442666
6	area	0.02488489366367025
6	renewable resource	0.0197325147993861
6	habitat	0.017320762990572242
6	natural ecosystem	0.014689761017320764
6	natural feature	0.012935759701819776
6	natural system	0.009756632317474237
6	natural area	0.00920850690638018
6	place	0.008002631001973251
6	natural landscape	0.006029379522034642
6	terrestrial ecosystem	0.00591975443981583
6	issue	0.005590879193159395
6	environment	0.005590879193159395
7	institution	0.12410205598216498
7	setting	0.034183799851374784
7	facility	0.02997275204359673
7	correctional institution	0.02378003467921724
7	place	0.02278919990091652
7	area	0.01783502600941293
7	environment	0.01634877384196185
7	organization	0.015605647758236314
7	public institution	0.010651473866732722
7	building	0.009412930393856824
7	project	0.009412930393856824
7	service	0.008917513004706465
7	location	0.007183552142680208
7	collective household	0.0069358434481050285
7	issue	0.006440426058954669
8	vehicle	0.046874341356489484
8	item	0.03958184040804283
8	product	0.02752602959153564
8	asset	0.02685157863676601
8	object	0.026387893605361885
8	purchase	0.01416347005016229
8	motor vehicle	0.009990304767525186
8	big ticket item	0.008683556042659022
8	non accumulating non monetary benefit	0.007882645533870084
8	goods	0.007798339164523879
8	service	0.0057749863002149815
8	durable goods	0.0057749863002149815
8	toy	0.005479914007503267
8	need	0.005437760822830165
8	large item	0.005269148084137756
9	concept	0.02238117212736502
9	feature	0.020535302261190585
9	object	0.02007383479464698
9	term	0.01799723119520074
9	information	0.016843562528841716
9	service	0.016151361329026302
9	activity	0.015689893862482696
9	word	0.015689893862482696
9	collective noun	0.014766958929395477
9	factor	0.01384402399630826
9	topic	0.01222888786340563
9	entity	0.011075219197046609
9	algebraic structure	0.009229349330872173
9	option	0.005999077065066913
9	item	0.005768343331795108
10	livebearer	0.06091370558375635
10	character	0.04060913705583756
10	word	0.030456852791878174
10	name	0.030456852791878174
10	scholar	0.025380710659898477
10	cable	0.025380710659898477
10	salon	0.025380710659898477
10	coaching inn	0.025380710659898477
10	assembly unit	0.025380710659898477
10	term	0.02030456852791878
10	citing musical influence	0.02030456852791878
10	higher level contributor	0.02030456852791878
10	person	0.015228426395939087
10	accessory	0.015228426395939087
10	movie	0.015228426395939087
11	liquid	0.040421792618629174
11	fluid	0.028598817702508387
11	utility	0.028553169150708695
11	service	0.024889872868783237
11	resource	0.02095268527605962
11	natural resource	0.01799694154702942
11	material	0.012621824572615434
11	basic service	0.01202839339921941
11	solvent	0.011275192294524457
11	item	0.009574783739985849
11	substance	0.009460662360486614
11	factor	0.009346540980987379
11	sector	0.00809120580649579
11	issue	0.007634720288498847
11	medium	0.006790222080204506
12	brand	0.11062906724511931
12	family member	0.10574837310195227
12	relative	0.0455531453362256
12	close relative	0.02928416485900217
12	person	0.028199566160520606
12	sewing machine	0.027657266811279828
12	term	0.027114967462039046
12	company	0.022234273318872018
12	manufacturer	0.021691973969631236
