0	personne	0.038631487637758255
0	famille	0.03693192079663277
0	parent	0.0320710688829422
0	femme	0.029622133821249008
0	père	0.016908584162592888
0	mère	0.016353748738765717
0	personnage	0.012748172506690025
0	fille	0.009713570587337017
0	parents	0.008512611500918865
0	citation	0.008409594185650349
0	parenté	0.007094563916325569
0	mariage	0.006976800039410591
0	relation	0.006867587100714445
0	société	0.0065729571506381035
0	membre	0.006354694254696369
0	naissance	0.00618303008377552
0	personnes	0.005730826873332262
0	figure	0.005227293353527784
0	cousin	0.005085269920527935
0	rencontre	0.0050269863568246365
0	personnalité	0.004941605031490326
0	maman	0.0048916880041360855
0	garçon	0.004880900029093027
0	dicton	0.004700787831097841
0	président	0.004483211785554886
0	chien	0.004382435232400894
0	papa	0.004162128083407879
0	fils	0.004097688477486372
0	partenaire	0.0037077898159623146
0	monsieur	0.0036501248832792044
1	guitare	0.028856186196208
1	musique	0.02386423945426941
1	batteur	0.017774611711502075
1	véhicule	0.014142991043627262
1	formation	0.011392501182854176
1	personnage	0.009518384002149105
1	voiture	0.00944720208644867
1	chaussure	0.008629826828837395
1	pêche	0.008297719992697239
1	chanteur	0.008005755953490734
1	jeu	0.007401876151561737
1	pick	0.0073279449716210365
1	percussion	0.007104174699634314
1	mouvement	0.006817704997956753
1	transport	0.006646639201790094
1	guitariste	0.0066074044443666935
1	produit	0.006142998579889536
1	football	0.0056987423449754715
1	batterie	0.004780003800988197
1	chanson	0.004482123535126448
1	distribution	0.004384075757116079
1	déplacement	0.0043459138832986355
1	basket	0.0040796794928610325
1	musicien	0.004051662050187588
1	poisson	0.003912290558218956
1	joueur	0.003901065094396472
1	nourriture	0.003837157739326358
1	rotation	0.0038039181381464005
1	personne	0.0037261517718434334
1	service	0.003724618349224329
2	mère	0.11132205277681351
2	femme	0.10836406797170639
2	parent	0.03579815477132797
2	bébé	0.02074788324534893
2	procréation	0.019883085042238235
2	naissance	0.018367622047662735
2	père	0.018215492367744446
2	famille	0.016324197873473167
2	reproduction	0.011139697395265102
2	sperme	0.010651704855263233
2	fille	0.010100414976477623
2	personne	0.010020914487540722
2	femelle	0.009327310137450695
2	parents	0.007774863857775927
2	sexe	0.007520837709307671
2	parenté	0.007284678518772125
2	mâle	0.007236969191581011
2	fœtus	0.006637362763285637
2	maternité	0.006248547695577145
2	maman	0.0060998257249593735
2	personnage	0.005444160662591457
2	cellule	0.005245796404778957
2	femmes	0.0051285456866025925
2	figure	0.005095443222671747
2	société	0.0047230650670826435
2	poisson	0.004679990466684103
2	mot	0.004431198816746473
2	maladie	0.004380118567496538
2	sujet	0.004275742918252945
2	personnalité	0.004034071229398251
3	véhicule	0.34907031059265137
3	camion	0.1406002938747406
3	voiture	0.11208264529705048
3	véhicules	0.026753392070531845
3	tracteur	0.020680932328104973
3	transport	0.0196184441447258
3	remorque	0.01765419915318489
3	moteur	0.01677388697862625
3	machine	0.014844651333987713
3	transporteur	0.01244556438177824
3	produit	0.010575870051980019
3	concasseur	0.0101920859888196
3	carburant	0.010025291703641415
3	moto	0.008959896862506866
3	camions	0.008350912481546402
3	broyeur	0.005211141426116228
3	vehicule	0.004807688295841217
3	pneu	0.004759150557219982
3	camionnette	0.004661464132368565
3	bateau	0.0041479142382740974
3	construction	0.0037464564666152
3	voitures	0.0035050937440246344
3	conteneur	0.0033745758701115847
3	conducteur	0.003309665247797966
3	carrosserie	0.0029280539602041245
3	modèle	0.002677111653611064
3	vélo	0.002656032331287861
3	taxi	0.0026536271907389164
3	matériel	0.0024909935891628265
3	bus	0.002400429453700781
4	père	0.2781563103199005
4	mère	0.08194150775671005
4	parent	0.03745828941464424
4	femme	0.03276833891868591
4	famille	0.025253618136048317
4	personne	0.013639802113175392
4	papa	0.01327767688781023
4	parents	0.012932021170854568
4	fils	0.011415506713092327
4	paternité	0.0111514488235116
4	fille	0.010425684973597527
4	naissance	0.009969979524612427
4	personnage	0.00925634428858757
4	Père	0.007269630208611488
4	maman	0.006348083261400461
4	Dieu	0.005719312932342291
4	figure	0.005712368059903383
4	parenté	0.005518067628145218
4	garçon	0.0047613149508833885
4	mâle	0.004148637410253286
4	personnalité	0.003946760669350624
4	pensée	0.003080295631662011
4	paternel	0.0029680519364774227
4	mariage	0.002836475847288966
4	procréation	0.002725679660215974
4	société	0.0027084548491984606
4	sperme	0.002646190347149968
4	modèle	0.0026280588936060667
4	mari	0.0025954339653253555
4	bébé	0.00253744306974113
5	voyage	0.6042582988739014
5	destination	0.018247924745082855
5	transport	0.013945969752967358
5	voyages	0.012047506868839264
5	déplacement	0.011704818345606327
5	séjour	0.009866658598184586
5	recherche	0.009848383255302906
5	voyager	0.009837362915277481
5	tourisme	0.008399478159844875
5	traduction	0.00814606249332428
5	croisière	0.0069190142676234245
5	vacances	0.006831482518464327
5	randonnée	0.0062754652462899685
5	trajet	0.00572379631921649
5	véhicule	0.005610369611531496
5	voyageur	0.00510950293391943
5	service	0.004625847563147545
5	voiture	0.0043457020074129105
5	navigation	0.003982310649007559
5	Voyage	0.0038682781159877777
5	réservation	0.0032904937397688627
5	formation	0.003268379485234618
5	visite	0.0030539752915501595
5	rencontre	0.0030146727804094553
5	départ	0.0025499865878373384
5	location	0.0025129150599241257
5	mot	0.0020799743942916393
5	travail	0.0018254128517583013
5	projet	0.0017694532871246338
5	manifestation	0.001744793844409287
6	semaine	0.17804239690303802
6	mois	0.09744918346405029
6	jour	0.06470376998186111
6	jours	0.0596885085105896
6	date	0.04901562258601189
6	journée	0.04845995828509331
6	temps	0.039577748626470566
6	calendrier	0.019878748804330826
6	période	0.01712809130549431
6	dates	0.015722567215561867
6	saison	0.014034816063940525
6	journées	0.012265338562428951
6	durée	0.009641674347221851
6	nuit	0.008761347271502018
6	semaines	0.008751618675887585
6	service	0.005084668751806021
6	minute	0.004128661006689072
6	vacances	0.0039162286557257175
6	travail	0.0038726597558707
6	saisons	0.00318556884303689
6	délai	0.0029591761995106936
6	données	0.002829013392329216
6	minutes	0.0027117738500237465
6	calcul	0.0025496706366539
6	programme	0.0024290550500154495
6	référence	0.0023434720933437347
6	datation	0.00225734431296587
6	compteur	0.002180060837417841
6	personne	0.0021324760746210814
6	numéro	0.002115213079378009
7	travail	0.10737735033035278
7	formation	0.041784100234508514
7	projet	0.019221171736717224
7	recherche	0.016069481149315834
7	service	0.012011406011879444
7	métier	0.010560494847595692
7	dissertation	0.009544561617076397
7	diplôme	0.009506752714514732
7	travaux	0.009481780230998993
7	traduction	0.009064610116183758
7	rémunération	0.00893603265285492
7	spécialité	0.008562644943594933
7	tâches	0.008001022972166538
7	contrat	0.007130897603929043
7	profession	0.007058165036141872
7	document	0.006702897138893604
7	production	0.006343325600028038
7	programme	0.005766631569713354
7	carrière	0.005657055880874395
7	processus	0.005475693382322788
7	communication	0.005449608899652958
7	réalisation	0.005194982513785362
7	fonction	0.0049770912155508995
7	compétence	0.004736163187772036
7	présentation	0.004588541109114885
7	traitement	0.004400185309350491
7	professionnel	0.004286022391170263
7	tâche	0.004118660464882851
7	construction	0.0039103771559894085
7	salaire	0.003879501949995756
8	maison	0.07230377942323685
8	famille	0.07092098891735077
8	logement	0.050063833594322205
8	foyer	0.04261726513504982
8	résidence	0.023291748017072678
8	bâtiment	0.02217697538435459
8	personne	0.017473435029387474
8	ménage	0.01746727153658867
8	cellule	0.012930694967508316
8	domicile	0.012278818525373936
8	construction	0.011816579848527908
8	propriété	0.010640649124979973
8	société	0.009329551830887794
8	produit	0.007276346907019615
8	cuisine	0.0072418502531945705
8	chauffage	0.006506824865937233
8	véhicule	0.006422897335141897
8	meuble	0.006038139574229717
8	service	0.0055884202010929585
8	chambre	0.005121072754263878
8	population	0.005074203945696354
8	parent	0.004827775992453098
8	nourriture	0.004535989370197058
8	chaudière	0.004182616714388132
8	femme	0.004139154218137264
8	personnes	0.003960981033742428
8	dépendance	0.0035299144219607115
8	résident	0.003347717924043536
8	contrat	0.003224827814847231
8	téléphone	0.0031214088667184114
9	frontière	0.18732810020446777
9	langue	0.03558564931154251
9	barrière	0.03180808946490288
9	territoire	0.0314902663230896
9	pays	0.02756296657025814
9	séparation	0.016009176149964333
9	construction	0.015554879792034626
9	propriété	0.014291012659668922
9	carte	0.012213136069476604
9	document	0.01034514605998993
9	drapeau	0.010191405192017555
9	communication	0.009539170190691948
9	distance	0.009070312604308128
9	paysage	0.008785741403698921
9	frontières	0.008428257890045643
9	mot	0.00791220273822546
9	connexion	0.0074817342683672905
9	voyage	0.007406200282275677
9	zone	0.006132541690021753
9	clôture	0.0061051733791828156
9	bâtiment	0.006045762449502945
9	réseau	0.005823319777846336
9	terrain	0.005503059830516577
9	ligne	0.005344028118997812
9	texte	0.005274776369333267
9	passage	0.004995258525013924
9	transport	0.004505172837525606
9	relation	0.004468028899282217
9	signalisation	0.004390946123749018
9	police	0.004098944365978241
10	pays	0.0816100463271141
10	langue	0.023411883041262627
10	résidence	0.01621696725487709
10	destination	0.012546484358608723
10	téléphone	0.011764253489673138
10	monnaie	0.01078761275857687
10	voyage	0.010676208883523941
10	véhicule	0.010020067915320396
10	paiement	0.009467747993767262
10	produit	0.008962241932749748
10	navigateur	0.008719178847968578
10	document	0.007965794764459133
10	passeport	0.00786923710256815
10	logement	0.0076735070906579494
10	nationalité	0.007069320883601904
10	carte	0.006709539331495762
10	continent	0.006534051150083542
10	demande	0.006363726686686277
10	connexion	0.0062461188063025475
10	voiture	0.006168079562485218
10	bâtiment	0.0060963560827076435
10	propriété	0.005978966131806374
10	construction	0.005355407949537039
10	société	0.0052512395195662975
10	territoire	0.0051249051466584206
10	personne	0.005025109276175499
10	fichier	0.004502908792346716
10	visa	0.004434903617948294
10	rencontre	0.004191678483039141
10	données	0.0038843664806336164
11	passeport	0.35755839943885803
11	document	0.25557032227516174
11	visa	0.0477280393242836
11	carte	0.04576747119426727
11	documents	0.023886550217866898
11	formulaire	0.01394037064164877
11	certificat	0.011076383292675018
11	demande	0.009437331929802895
11	nationalité	0.006786999758332968
11	paiement	0.0065900469198822975
11	papier	0.005326816812157631
11	licence	0.0052597238682210445
11	titre	0.005108265206217766
11	dossier	0.005001881625503302
11	validité	0.0042964699678123
11	permis	0.0036408384330570698
11	déclaration	0.00360117107629776
11	délivrance	0.0033399632666260004
11	citoyenneté	0.0033120978623628616
11	lettre	0.003291749395430088
11	diplôme	0.0031532244756817818
11	présentation	0.0031110690906643867
11	voyage	0.0030615690629929304
11	monnaie	0.0029314220882952213
11	justificatif	0.002646347275003791
11	traduction	0.0026076785288751125
11	photographie	0.002512002130970359
11	sésame	0.00246816105209291
11	preuve	0.002428274368867278
11	signature	0.0024137769360095263
12	parent	0.2225944548845291
12	parents	0.14155253767967224
12	famille	0.03766605257987976
12	personne	0.016496136784553528
12	bébé	0.014180012978613377
12	naissance	0.013418902643024921
12	personnes	0.011681715957820415
12	société	0.010907825082540512
12	relation	0.010241160169243813
12	partenaire	0.0073015219531953335
12	mère	0.007122159469872713
12	femme	0.006413554307073355
